task_id,skill_id,skill_name,skill_type,required_level,is_critical
TSK001268,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,5,1
TSK001268,b9bb1f03-15e2-4079-943e-7e483b21725b,give constructive feedback,skill/competence,3,0
TSK001268,7530bc44-f09d-4dd2-8911-92b98333e442,assist students with equipment,skill/competence,3,0
TSK001269,9531fe02-1e1f-4a36-95f7-a76a77cd4b8d,consult with business clients,skill/competence,3,0
TSK001269,a4a882a1-0263-4dd2-b29a-f0028cac2393,define integration strategy,skill/competence,4,1
TSK001269,4b51e76e-9e8a-455f-a289-5b48246345c4,hardware components,knowledge,4,1
TSK001269,9d1b08b3-ba1e-41f6-a466-1ac1e62eb5f0,conduct ICT code review,skill/competence,4,0
TSK001270,86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,apply information security policies,skill/competence,4,1
TSK001270,20c920d4-7ff7-4676-ba61-3f04490d9416,keep up with the latest information systems solutions,skill/competence,4,0
TSK001270,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,5,1
TSK001270,25df422a-bf0a-4f76-8631-d0be91cb8751,model based system engineering,knowledge,3,0
TSK001270,f597f772-24d3-4cec-813c-cf5a7027c794,N1QL,knowledge,4,0
TSK001270,11f536f5-b0e2-46a6-95c1-bd765946604c,guarantee students' safety,skill/competence,3,0
TSK001271,6195c5f7-a4fb-425d-a3dd-c4467c4471a3,deploy cloud resource,skill/competence,4,1
TSK001271,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,3,0
TSK001271,dba46f87-0831-49cd-a1c7-340a653c0221,Agile development,knowledge,4,0
TSK001271,c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,knowledge,2,0
TSK001271,a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,2,0
TSK001272,b105ec9b-0857-41d6-8d07-a83e58b73d90,ICT system programming,knowledge,3,1
TSK001272,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,2,1
TSK001272,38716afc-a93b-44ab-96cc-2ecf67edcf32,do cloud refactoring,skill/competence,2,1
TSK001272,6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,skill/competence,2,0
TSK001272,89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,knowledge,2,0
TSK001272,56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,2,0
TSK001272,0fba68dc-6f5d-4974-b3cf-5d3215f7d363,edit negatives,skill/competence,1,0
TSK001273,11430d93-c835-48ed-8e70-285fa69c9ae6,design cloud architecture,skill/competence,3,1
TSK001273,3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,knowledge,3,1
TSK001273,8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,cloud monitoring and reporting,knowledge,2,0
TSK001273,ce8ae6ca-61d8-4174-b457-641de96cbff4,automate cloud tasks,skill/competence,2,0
TSK001273,6b643893-0a1f-4f6c-83a1-e7eef75849b9,develop with cloud services,skill/competence,2,0
TSK001273,c4b626c1-e71c-44ec-9f88-042766f37fcc,application usability,knowledge,3,1
TSK001273,f39a5dcd-1b8b-4eff-a021-a96196fd71eb,follow the news,skill/competence,2,0
TSK001274,7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,skill/competence,5,1
TSK001274,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,3,0
TSK001274,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,5,1
TSK001274,0a43729f-2a79-4dae-9faa-95520daae79f,apply company policies,skill/competence,5,1
TSK001274,c062bab3-3ea0-4291-9220-a2d8fef4bead,SQL Server,knowledge,5,1
TSK001274,b0a3bb25-a02f-43ed-ab1f-994fa66a424a,online analytical processing,knowledge,5,1
TSK001274,c65aa043-98da-4136-9877-494e72d9e4cf,interact with healthcare users,skill/competence,3,0
TSK001275,0e8d16c9-e2db-4862-ac06-1567f01ef806,building systems monitoring technology,knowledge,5,1
TSK001275,501537a7-9d63-491d-ae02-09f04767ff1e,attack vectors,knowledge,5,1
TSK001275,4e5687e3-3d3a-4f5e-b76a-93da0124d453,operational tactics for emergency responses,knowledge,4,0
TSK001275,5acf6408-e084-4202-9442-ffcf0119811c,security threats,knowledge,5,1
TSK001275,fcbb3a90-cdde-49ff-9ecc-8e2c0a6dfca2,collect cyber defence data,skill/competence,5,1
TSK001275,283cbcd3-7101-4dbb-be37-56f3625515b1,provide ICT consulting advice,skill/competence,4,0
TSK001275,426ceaba-6867-481c-bb6b-aee3933da7d2,ICT safety,,5,1
TSK001275,d32db06e-bd06-4415-a7ab-1b0ee68caa9a,ICT encryption,knowledge,4,0
TSK001275,ed39edd3-44d0-4a16-9796-bfb99f92baf3,ICT performance analysis methods,knowledge,5,1
TSK001275,bf5d77ad-e18c-48d8-83f0-bc79c011c74a,develop professional network,skill/competence,5,1
TSK001276,6f1edc19-191f-4ba5-a048-ee69aff05bab,security engineering,knowledge,5,1
TSK001276,7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,tools for ICT test automation,knowledge,5,1
TSK001276,a846cb9e-c152-41e7-bd34-45e7ff941e3b,legal requirements of ICT products,knowledge,5,1
TSK001276,0e8d16c9-e2db-4862-ac06-1567f01ef806,building systems monitoring technology,knowledge,5,1
TSK001276,de586dcf-d7e5-4340-bf5b-d59026f1b436,penetration testing tool,knowledge,5,1
TSK001276,37bc4dc0-1233-4008-98db-1116d0c1cfcc,define security policies,skill/competence,5,1
TSK001276,3d96dc4c-d812-4015-b1f9-8307c086c595,evaluate marketing content,skill/competence,4,0
TSK001276,66db424f-2abe-420d-8e5b-186607266b61,corporate social responsibility,knowledge,4,0
TSK001277,dad7e408-162f-46a4-8567-db560e19e2fc,identify ICT system weaknesses,skill/competence,5,1
TSK001277,501537a7-9d63-491d-ae02-09f04767ff1e,attack vectors,knowledge,5,1
TSK001277,de586dcf-d7e5-4340-bf5b-d59026f1b436,penetration testing tool,knowledge,4,0
TSK001277,45a16833-6666-488d-aadf-e02e569275e8,use technology for forensics,skill/competence,4,0
TSK001277,5da8018b-ae85-4cde-ad93-0394369018f3,SPARQL,knowledge,4,0
TSK001277,8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,use software libraries,skill/competence,5,1
TSK001277,8c4c49d4-9708-433f-8ca7-bf2c5211ee49,develop creative ideas,skill/competence,5,1
TSK001278,0e8d16c9-e2db-4862-ac06-1567f01ef806,building systems monitoring technology,knowledge,5,1
TSK001278,e8f80ec5-c423-4eb2-9f0f-805d22f844ae,incidents and accidents recording,knowledge,5,1
TSK001278,143769cb-b61e-47d8-a61e-eedfbec1016c,business intelligence,knowledge,5,0
TSK001279,696e3b5b-8b61-45af-ae4c-3ab700f197ec,information extraction,knowledge,1,0
TSK001279,6360a934-cc87-4954-9656-b32db20592e3,quantitative analysis,knowledge,2,1
TSK001279,98a1dec3-8138-4f46-a596-5e2a83b884b9,business analytics,knowledge,2,0
TSK001279,9ff9db9d-d14b-426e-83f3-e7449af6c79f,manage data,skill/competence,2,0
TSK001279,61a9e90d-9013-4323-b114-fb4bc7e6729e,advise on equipment maintenance,skill/competence,2,0
TSK001280,99207709-d076-4cce-ba38-e90d3bb28806,resource description framework query language,knowledge,2,1
TSK001280,f597f772-24d3-4cec-813c-cf5a7027c794,N1QL,knowledge,2,0
TSK001280,0c766ca3-9364-4203-916b-fed16e4814c1,gather data for forensic purposes,skill/competence,2,0
TSK001281,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,2,0
TSK001281,cc7370dd-69fa-4c67-a96f-d4d135d38700,data quality assessment,knowledge,3,1
TSK001281,382c11ed-20d5-4ae7-b60e-15fec527fa6c,apply statistical analysis techniques,skill/competence,2,0
TSK001281,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,3,1
TSK001281,47a49cd6-097d-457a-9f7b-c290c14930d5,analyse big data,skill/competence,2,0
TSK001281,4463a721-69f3-413d-8321-43e3af13a4f1,use databases,skill/competence,1,0
TSK001281,a57a54b6-2f2e-43e4-9621-b52f4a63cb08,LDAP,knowledge,2,0
TSK001281,9ff9db9d-d14b-426e-83f3-e7449af6c79f,manage data,skill/competence,3,1
TSK001282,1b70a55d-b8a4-49fc-96c6-15ab4cff2522,use data processing techniques,skill/competence,2,1
TSK001282,07889c08-7220-47c8-96f7-6068fbea00dc,normalise data,skill/competence,2,1
TSK001282,5da8018b-ae85-4cde-ad93-0394369018f3,SPARQL,knowledge,2,0
TSK001283,4913d0c0-133a-4c46-aac3-f5d4989a982e,product usage risks analysis,knowledge,2,1
TSK001283,b9bf9e17-ae47-417b-bbb1-e8b7c263ccac,identify legal requirements,skill/competence,3,1
TSK001283,9714735d-6f60-440b-bdbc-aaf45ebcbe78,analyse the context of an organisation,skill/competence,2,1
TSK001283,f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,implement strategic planning,skill/competence,1,0
TSK001283,a8797f21-1af0-4c5e-98ca-bf1442929363,interact with users to gather requirements,skill/competence,2,0
TSK001283,3c03ee71-4a23-448f-b79e-81fd75d27dca,apply change management,skill/competence,2,0
TSK001283,5da8018b-ae85-4cde-ad93-0394369018f3,SPARQL,knowledge,2,0
TSK001284,46ec0033-3c71-415e-bcff-b065675ba2dc,integrate ICT data,skill/competence,3,1
TSK001284,65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1,data visualisation software,knowledge,2,0
TSK001284,68ef0e4d-5542-4e64-84f4-752cce5a3c22,statistical modeling techniques,knowledge,2,0
TSK001285,54924a2c-daca-40d3-9716-4b38ceb04f38,algorithms,knowledge,3,1
TSK001285,629685b8-5f9e-4522-8cff-b3e2c4ec625a,digital data processing,,3,0
TSK001285,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,1
TSK001285,0823ccef-813f-4f22-afef-ac0d68615e8f,computer simulation,knowledge,3,0
TSK001285,bb165899-d95f-4433-95f2-173fefd716d2,develop statistical software,skill/competence,3,0
TSK001285,93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,information categorisation,knowledge,3,0
TSK001285,e465a154-93f7-4973-9ce1-31659fe16dd2,principles of artificial intelligence,knowledge,2,0
TSK001285,7482a123-e801-48de-9733-262125671410,task algorithmisation,knowledge,4,1
TSK001285,505e4ef3-7ce4-437d-b7b4-5c608f71c258,build recommender systems,skill/competence,4,1
TSK001285,86f0bb12-6491-4be7-8306-c88900e91a63,green bonds,knowledge,3,0
TSK001286,1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,creatively use digital technologies,skill/competence,3,1
TSK001286,09f2f811-a3fb-4de3-a70f-6420a6935575,systems development life-cycle,knowledge,4,1
TSK001286,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,2,0
TSK001286,c5e8abde-d2ba-4e8e-a65e-720b71180666,unstructured data,knowledge,3,1
TSK001286,03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,3,1
TSK001286,d5a59ca8-2e91-472e-8571-d12ce4478679,Process-based management,knowledge,2,0
TSK001286,13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,knowledge,3,0
TSK001286,0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,assess ICT knowledge,skill/competence,3,0
TSK001286,07889c08-7220-47c8-96f7-6068fbea00dc,normalise data,skill/competence,3,0
TSK001287,1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9,creatively use digital technologies,skill/competence,3,0
TSK001287,25f0ea33-b4a2-4f31-b7b4-7d20e827b180,data mining,knowledge,4,0
TSK001287,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,0
TSK001287,348b74cd-49ce-4844-8bdf-ec188b497213,visual presentation techniques,knowledge,5,1
TSK001287,8369c2d6-c100-4cf6-bd83-9668d8678433,utilise machine learning,skill/competence,4,0
TSK001287,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,5,1
TSK001288,20a8fe89-d4eb-4698-8521-8881c13377e0,interact professionally in research and professional environments,skill/competence,3,0
TSK001288,348b74cd-49ce-4844-8bdf-ec188b497213,visual presentation techniques,knowledge,4,1
TSK001288,518dc04d-092d-4fa1-bd82-88b7a9278ef7,manage intellectual property rights,skill/competence,3,0
TSK001288,0823ccef-813f-4f22-afef-ac0d68615e8f,computer simulation,knowledge,3,0
TSK001289,ce354460-500e-4eaa-8e95-8f243fcea3db,manage system testing,skill/competence,2,1
TSK001289,6c08403c-a5bb-4868-b8c2-b7d039c0e511,design database scheme,skill/competence,2,0
TSK001290,b04f377b-ee80-4b38-aca1-19d266a23b17,analyse business requirements,skill/competence,3,1
TSK001290,a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,skill/competence,1,0
TSK001290,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,4,1
TSK001290,29fb0fb5-dfc4-4098-ac9b-3a712000f48f,manage database,skill/competence,4,1
TSK001290,ee3c1d54-f46a-43c7-a0f9-0ba3648164d0,design enterprise architecture,skill/competence,3,1
TSK001290,98301d4a-2cc3-439d-8d7f-0b6ac76302bb,business process modelling,knowledge,3,0
TSK001290,000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,knowledge,3,0
TSK001290,4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,1,0
TSK001290,64c813d6-f73a-4f55-8154-8fef4ef54ec7,inform customers of activity changes,skill/competence,2,0
TSK001291,7e796b51-49d7-4e73-95af-2e7323763f15,design database in the cloud,skill/competence,4,0
TSK001291,906323f4-00c4-4c3b-ab5a-8af77be3456e,create data sets,skill/competence,5,1
TSK001291,57231a22-4da7-49c8-97b8-75672feadf1e,manage quantitative data,skill/competence,5,1
TSK001291,08b04e53-ed25-41a2-9f90-0b9cd939ba3d,manage research data,skill/competence,3,0
TSK001291,611ed16b-99bf-4840-9cab-f55d1d286e0a,store digital data and systems,skill/competence,3,0
TSK001291,7ee4c2ea-b349-4bd2-81a3-ec31475d4833,statistics,knowledge,3,0
TSK001291,7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,skill/competence,4,0
TSK001291,da6393d5-a53c-4863-abc7-51f36281d74e,lean project management,knowledge,3,0
TSK001291,15d6d4e9-9b4b-4a93-aea5-a29a67b6d9e7,insurance law,knowledge,5,1
TSK001292,9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,database development tools,knowledge,4,1
TSK001292,0af062de-eb43-41e9-9b96-249e2cd22d26,use markup languages,skill/competence,4,1
TSK001292,0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,assess ICT knowledge,skill/competence,5,1
TSK001292,3ec2e4d6-7000-4905-bf1a-c5b1679416de,data warehouse,knowledge,3,0
TSK001292,ab1e97ed-2319-4293-a8b7-072d2648822f,database management systems,knowledge,3,0
TSK001292,03a74eee-2dc6-4147-8667-5cdeb65f122d,manage ICT data classification,skill/competence,3,0
TSK001292,ab67fbfb-0ca7-4345-8bf6-af8f59480212,design database backup specifications,skill/competence,5,1
TSK001292,eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk,skill/competence,3,0
TSK001293,3ec2e4d6-7000-4905-bf1a-c5b1679416de,data warehouse,knowledge,5,1
TSK001293,0b0335f3-0aa1-491e-895e-81fc8774a300,develop automated migration methods,skill/competence,5,1
TSK001293,906323f4-00c4-4c3b-ab5a-8af77be3456e,create data sets,skill/competence,3,0
TSK001293,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,5,1
TSK001293,0ccdfe98-f845-4598-84a1-3dca66e9d9a3,Ruby (computer programming),knowledge,5,1
TSK001293,a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,4,0
TSK001293,022dc430-872a-473a-9cf4-fed4895e58ad,define database physical structure,skill/competence,4,0
TSK001294,4463a721-69f3-413d-8321-43e3af13a4f1,use databases,skill/competence,5,1
TSK001294,7369f779-4b71-4aab-8836-48b69c676eec,operate relational database management system,skill/competence,3,0
TSK001294,43ec6db6-33f7-449b-a566-5779a7e8997a,OpenEdge Database,knowledge,5,1
TSK001294,367c240d-5f34-423a-86b1-866ad27206ea,digitise documents,skill/competence,3,0
TSK001295,465e7c78-cd26-4503-a5ca-40009e807705,assess users' interaction with ICT applications,skill/competence,5,1
TSK001295,c1f29568-f2bb-49d2-b6c2-28748bd1629b,manage online content,skill/competence,4,0
TSK001295,69bbd53f-fbb0-4476-b4b2-ef7844464e28,web programming,knowledge,5,1
TSK001295,fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,skill/competence,5,1
TSK001295,8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,World Wide Web Consortium standards,knowledge,5,1
TSK001295,7814e88f-c133-4c3b-b27f-857afa145d42,ICT security legislation,knowledge,5,1
TSK001295,fff0e2cd-d0bd-4b02-9daf-158b79d9688a,natural language processing,knowledge,5,1
TSK001295,e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (computer programming),knowledge,4,0
TSK001295,11c56452-fcec-4b00-9695-cca4728e5048,marketing analytics,knowledge,4,0
TSK001295,79a5bc25-5b59-47bc-a4c2-fb8e8cb1ddf6,smart grids systems,knowledge,4,0
TSK001296,9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,knowledge,5,1
TSK001296,93e65de1-923c-437e-aa5b-e6002967ce71,web based collaborative platforms,knowledge,5,1
TSK001296,04fe962b-4017-4eb7-9139-7d69b6922bc9,use an application-specific interface,skill/competence,4,0
TSK001296,797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,develop software prototype,skill/competence,5,1
TSK001296,85c11255-469f-41bd-a6d1-382bc4a87783,interpret technical texts,skill/competence,4,0
TSK001296,4913d0c0-133a-4c46-aac3-f5d4989a982e,product usage risks analysis,knowledge,3,0
TSK001296,dd6e5939-d19b-4e2f-a025-2014f0a2ec88,power engineering,knowledge,5,1
TSK001297,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,5,1
TSK001297,7193cb6d-8334-494f-86e5-21e6d03a47c3,unified modelling language,knowledge,5,1
TSK001297,dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,build business relationships,skill/competence,3,0
TSK001297,71746a0b-e58d-4dc4-ad03-bd84082eae21,collect customer feedback on applications,skill/competence,5,1
TSK001297,7482a123-e801-48de-9733-262125671410,task algorithmisation,knowledge,4,0
TSK001297,13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,knowledge,5,1
TSK001298,6e4f75b4-c60f-4623-a9ba-760c8245753b,ICT communications protocols,knowledge,5,1
TSK001298,71c2f41e-14de-4b23-82ad-5dbcd54ba5b0,deploy ICT systems,skill/competence,5,1
TSK001298,5ef0c719-5bcb-49f8-b8eb-824388225333,use scripting programming,skill/competence,5,1
TSK001298,4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,knowledge,4,0
TSK001298,eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,knowledge,3,0
TSK001298,19a8293b-8e95-4de3-983f-77484079c389,Java (computer programming),knowledge,5,1
TSK001299,d6cdef49-b669-4507-91d1-3f959cf98e47,maintain database performance,skill/competence,3,0
TSK001299,9ba8fd27-275d-4bad-8c48-f668aa99a578,balance database resources,skill/competence,5,1
TSK001299,ec85cc63-4e24-4631-bf92-8789db2605c0,maintain database security,skill/competence,5,1
TSK001299,fa3567c8-a7c1-40de-bac0-a4f5a85b9f1a,develop contingency plans for emergencies,skill/competence,5,1
TSK001299,9190d87f-9792-42e0-bb7f-64294a656bcd,monitor system performance,skill/competence,4,0
TSK001299,c5ed451b-ef39-47a3-aee7-8f5be0aa8431,CA Datacom/DB,knowledge,4,0
TSK001299,905b6acd-377b-46b9-9d80-e47e9ca789ca,financial markets,knowledge,3,0
TSK001300,fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,maintain ICT system,skill/competence,4,1
TSK001300,071233c4-ad2b-4f50-b79f-768d2231163e,domain name service,knowledge,3,0
TSK001300,397da142-ab35-48fe-b154-7c38f447adfb,digital systems,knowledge,3,0
TSK001300,ce354460-500e-4eaa-8e95-8f243fcea3db,manage system testing,skill/competence,3,0
TSK001300,b1604a2d-c26a-427d-bda9-b8073a319fe9,adjust ICT system capacity,skill/competence,5,1
TSK001300,f049d050-12da-4e40-813a-2b5eb6df6b51,Internet of Things,knowledge,5,1
TSK001301,acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,implement a virtual private network,skill/competence,5,1
TSK001301,fc2f1d4f-a46f-471e-a618-cbd4d0496a53,implement ICT recovery system,skill/competence,3,0
TSK001301,9707091a-323b-4240-877a-5999a19286f0,apply ICT system usage policies,skill/competence,4,0
TSK001301,9190d87f-9792-42e0-bb7f-64294a656bcd,monitor system performance,skill/competence,5,1
TSK001301,6f1edc19-191f-4ba5-a048-ee69aff05bab,security engineering,knowledge,5,1
TSK001301,14d1e367-3efe-4ec5-86ae-eca48710ee4e,implement ICT security policies,skill/competence,5,1
TSK001301,07e47d58-dd0e-4302-9e68-70a188e89065,apply system organisational policies,skill/competence,2,0
TSK001301,c9e96450-421d-48af-9ee6-d9c50e29afc2,ICT recovery techniques,knowledge,5,1
TSK001301,11eebd42-44ab-401d-8a2c-bdb9fc9beb50,information security strategy,knowledge,4,0
TSK001301,bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,knowledge,3,0
TSK001302,9cf681c7-89ec-470c-b651-7fe03786f586,query languages,knowledge,5,1
TSK001302,ab1e97ed-2319-4293-a8b7-072d2648822f,database management systems,knowledge,4,0
TSK001302,d9eaf831-9348-4330-a83e-b7c099cdc8f6,Teradata Database,knowledge,3,0
TSK001302,82de2df7-0d6c-42b1-94ac-b3e9a029e917,use back-up and recovery tools,skill/competence,4,0
TSK001303,6f1edc19-191f-4ba5-a048-ee69aff05bab,security engineering,knowledge,5,1
TSK001303,5063a99f-975b-4a7c-85e3-69ecb375b4d3,internet governance,knowledge,3,0
TSK001303,4d85b881-e490-4b4c-897a-2faa4ef53956,manage ICT data architecture,skill/competence,5,1
TSK001303,c544a9f3-5945-4b54-afed-de0697852817,report analysis results,skill/competence,3,0
TSK001303,b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,knowledge,2,0
TSK001304,0ffdb6ac-03b5-4f1c-bfcc-3d9cb874fdf9,ethical hacking principles,knowledge,5,1
TSK001304,5898d99a-62a4-4e10-a2e3-0d815ce44248,cyber attack counter-measures,knowledge,4,1
TSK001304,79f24a62-7718-46e1-9b41-37be0560a5ca,organisational resilience,knowledge,4,1
