skill_id,esco_concept_uri,skill_name,skill_type,reuse_level
4b95c7bb-5672-4e4a-88ea-ba96c12e8ca2,http://data.europa.eu/esco/skill/4b95c7bb-5672-4e4a-88ea-ba96c12e8ca2,manage the customer experience,skill/competence,cross-sector
4bbb309f-9162-49b9-93da-fb2c371e5c5f,http://data.europa.eu/esco/skill/4bbb309f-9162-49b9-93da-fb2c371e5c5f,collect samples for analysis,skill/competence,cross-sector
4bd6e2ad-bf69-4198-b3ac-3baabd9da46e,http://data.europa.eu/esco/skill/4bd6e2ad-bf69-4198-b3ac-3baabd9da46e,support managers,skill/competence,cross-sector
4bf0a15a-be84-4560-b64c-9556781a0d60,http://data.europa.eu/esco/skill/4bf0a15a-be84-4560-b64c-9556781a0d60,liaise with government officials,skill/competence,cross-sector
4c016b68-4116-468c-9dc6-42710c239e4a,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,knowledge,sector-specific
4c216189-4116-4e49-9557-8360378ea717,http://data.europa.eu/esco/skill/4c216189-4116-4e49-9557-8360378ea717,provide training on technological business developments,skill/competence,occupation-specific
4c459ffb-4462-410e-8b60-e16092738e91,http://data.europa.eu/esco/skill/4c459ffb-4462-410e-8b60-e16092738e91,teach public speaking principles,skill/competence,cross-sector
4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,design principles,knowledge,cross-sector
4c5d616e-f6d8-4fb4-8ce6-89a4b048b916,http://data.europa.eu/esco/skill/4c5d616e-f6d8-4fb4-8ce6-89a4b048b916,create training materials,skill/competence,cross-sector
4cb51222-3e2e-417c-9a5c-e9ccf262721d,http://data.europa.eu/esco/skill/4cb51222-3e2e-417c-9a5c-e9ccf262721d,ensure compliance with company regulations,skill/competence,cross-sector
4cd85845-f31c-4306-994d-e12d45114d83,http://data.europa.eu/esco/skill/4cd85845-f31c-4306-994d-e12d45114d83,teach in academic or vocational contexts,skill/competence,cross-sector
4cdbc76c-75d8-4e12-8653-4820c2d5446f,http://data.europa.eu/esco/skill/4cdbc76c-75d8-4e12-8653-4820c2d5446f,microsystem test procedures,knowledge,sector-specific
4ce09e3d-ca6b-424a-a328-7f551db75e59,http://data.europa.eu/esco/skill/4ce09e3d-ca6b-424a-a328-7f551db75e59,update budget,skill/competence,sector-specific
4cecff40-8e5c-4320-a87d-be8687008dbf,http://data.europa.eu/esco/skill/4cecff40-8e5c-4320-a87d-be8687008dbf,inspect facility sites,skill/competence,sector-specific
4cfc7ef6-e251-4c93-bd5e-fd6936dee11c,http://data.europa.eu/esco/skill/4cfc7ef6-e251-4c93-bd5e-fd6936dee11c,manage profitability,skill/competence,cross-sector
4d30ad07-9e39-4899-81dd-02b280f162f9,http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9,apply systemic design thinking,skill/competence,cross-sector
4d313147-b39d-413f-a5e2-b12d5f0dc9e6,http://data.europa.eu/esco/skill/4d313147-b39d-413f-a5e2-b12d5f0dc9e6,give interviews to media,skill/competence,cross-sector
4d38b095-6730-4157-9807-8049dd7b43b8,http://data.europa.eu/esco/skill/4d38b095-6730-4157-9807-8049dd7b43b8,document project progress,skill/competence,cross-sector
4d392ce8-9b29-498d-9744-e64b882d51bf,http://data.europa.eu/esco/skill/4d392ce8-9b29-498d-9744-e64b882d51bf,radiation physics in healthcare,knowledge,cross-sector
4d39b27a-b34f-4c89-8d46-df844d42f728,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728,increase the impact of science on policy and society,skill/competence,cross-sector
4d6a1837-93df-4a81-b424-74e1a8ed2f03,http://data.europa.eu/esco/skill/4d6a1837-93df-4a81-b424-74e1a8ed2f03,multimodal transport logistics,knowledge,cross-sector
4d85b881-e490-4b4c-897a-2faa4ef53956,http://data.europa.eu/esco/skill/4d85b881-e490-4b4c-897a-2faa4ef53956,manage ICT data architecture,skill/competence,sector-specific
4da171e5-779c-4983-a76f-91c16751e99f,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,MySQL,knowledge,sector-specific
4da4587a-fd0b-4ca2-886c-c42a1562d432,http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432,design cloud networks,skill/competence,sector-specific
4dafe480-f2ae-46b5-bd5e-8d4e538f50c7,http://data.europa.eu/esco/skill/4dafe480-f2ae-46b5-bd5e-8d4e538f50c7,identify training needs,skill/competence,cross-sector
4dcd0883-fff2-4010-9a41-55c11be6e559,http://data.europa.eu/esco/skill/4dcd0883-fff2-4010-9a41-55c11be6e559,manage yield,skill/competence,cross-sector
4ddf5204-95f5-4be2-ad35-571e2f493ae5,http://data.europa.eu/esco/skill/4ddf5204-95f5-4be2-ad35-571e2f493ae5,apply business acumen,skill/competence,cross-sector
4df7a57a-9405-4995-8e02-4ca404832247,http://data.europa.eu/esco/skill/4df7a57a-9405-4995-8e02-4ca404832247,manage project changes,skill/competence,cross-sector
4e02ce5a-7321-426b-a809-6c507f30ef52,http://data.europa.eu/esco/skill/4e02ce5a-7321-426b-a809-6c507f30ef52,business valuation techniques,knowledge,cross-sector
4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,http://data.europa.eu/esco/skill/4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,energy performance of buildings,knowledge,cross-sector
4e5687e3-3d3a-4f5e-b76a-93da0124d453,http://data.europa.eu/esco/skill/4e5687e3-3d3a-4f5e-b76a-93da0124d453,operational tactics for emergency responses,knowledge,cross-sector
4e6d2538-a48e-48a7-8dad-14b067cfcb8b,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,TripleStore,knowledge,sector-specific
4e756773-ae14-4981-838b-9fe27e81c0af,http://data.europa.eu/esco/skill/4e756773-ae14-4981-838b-9fe27e81c0af,carry out financial transactions,skill/competence,occupation-specific
4e8ad2b8-d80c-4701-91aa-cd874142ef2d,http://data.europa.eu/esco/skill/4e8ad2b8-d80c-4701-91aa-cd874142ef2d,network marketing,knowledge,occupation-specific
4eba4667-402e-4aea-a15d-c9fb82da60dd,http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd,combined heat and power generation,knowledge,sector-specific
4ef13dee-380d-4b76-9034-c4995045303f,http://data.europa.eu/esco/skill/4ef13dee-380d-4b76-9034-c4995045303f,evaluate blockchain architectures,skill/competence,cross-sector
4f060129-8b75-4d58-a8dd-515bd8fef349,http://data.europa.eu/esco/skill/4f060129-8b75-4d58-a8dd-515bd8fef349,develop financial statistics reports,skill/competence,cross-sector
4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,apply advanced manufacturing,skill/competence,cross-sector
4f1afd9d-77a7-40f8-a3c7-fe18b984ce43,http://data.europa.eu/esco/skill/4f1afd9d-77a7-40f8-a3c7-fe18b984ce43,telecommunication trunking,knowledge,sector-specific
4f5c1208-62fd-4e5a-a51e-306c06947e11,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11,manage findable accessible interoperable and reusable data,skill/competence,cross-sector
4f6e68b2-85c8-446e-a96d-b306ec7e0091,http://data.europa.eu/esco/skill/4f6e68b2-85c8-446e-a96d-b306ec7e0091,training subject expertise,knowledge,cross-sector
4f7fa632-15a6-4739-930b-abbac8055a80,http://data.europa.eu/esco/skill/4f7fa632-15a6-4739-930b-abbac8055a80,firmware,knowledge,cross-sector
4fabca9a-7435-4f33-b1da-3cdb00340fdc,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,skill/competence,cross-sector
4fb87cb4-6442-4b5d-8bd0-eb1aa743a9ee,http://data.europa.eu/esco/skill/4fb87cb4-6442-4b5d-8bd0-eb1aa743a9ee,application process,knowledge,occupation-specific
4ff17e60-5dfc-457b-b5bc-1750248095d5,http://data.europa.eu/esco/skill/4ff17e60-5dfc-457b-b5bc-1750248095d5,manage legal personal issues,skill/competence,cross-sector
4ffec20b-5bbb-47a2-bed5-eb70c4cbb572,http://data.europa.eu/esco/skill/4ffec20b-5bbb-47a2-bed5-eb70c4cbb572,manage sales channels,skill/competence,sector-specific
501537a7-9d63-491d-ae02-09f04767ff1e,http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,attack vectors,knowledge,sector-specific
50181a4b-1cfd-4fbd-ac9a-c1a494b9c5d0,http://data.europa.eu/esco/skill/50181a4b-1cfd-4fbd-ac9a-c1a494b9c5d0,implement customer follow-up,skill/competence,sector-specific
5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,maintain equipment,skill/competence,cross-sector
50597e96-9b6a-4736-ac79-dd80f36c0269,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269,Metasploit,knowledge,sector-specific
505e4ef3-7ce4-437d-b7b4-5c608f71c258,http://data.europa.eu/esco/skill/505e4ef3-7ce4-437d-b7b4-5c608f71c258,build recommender systems,skill/competence,occupation-specific
5063a99f-975b-4a7c-85e3-69ecb375b4d3,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3,internet governance,knowledge,sector-specific
509909a2-4a8f-4ead-8ad0-968df63b77cc,http://data.europa.eu/esco/skill/509909a2-4a8f-4ead-8ad0-968df63b77cc,social media marketing techniques,knowledge,cross-sector
509ff122-3546-40a7-ae02-3ee7395b3a76,http://data.europa.eu/esco/skill/509ff122-3546-40a7-ae02-3ee7395b3a76,road transport legislation,knowledge,sector-specific
50a382c6-e848-467d-b156-7a1a3610b522,http://data.europa.eu/esco/skill/50a382c6-e848-467d-b156-7a1a3610b522,evolution of economic forecasts,knowledge,cross-sector
50ac5186-bb18-4ffb-9f29-00636853c8ea,http://data.europa.eu/esco/skill/50ac5186-bb18-4ffb-9f29-00636853c8ea,design solar energy systems,skill/competence,sector-specific
50b100ea-74fd-4706-99db-3e4ca55e51b8,http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8,perform data cleansing,skill/competence,cross-sector
50b631f8-1ed7-46f5-9b47-96169d06c726,http://data.europa.eu/esco/skill/50b631f8-1ed7-46f5-9b47-96169d06c726,psychological counselling methods,knowledge,cross-sector
50b92084-93fd-4fa4-b2e8-d4be690603b9,http://data.europa.eu/esco/skill/50b92084-93fd-4fa4-b2e8-d4be690603b9,track shipping sites,skill/competence,sector-specific
50b96d21-f2eb-4f35-a8d3-77eee15ef51f,http://data.europa.eu/esco/skill/50b96d21-f2eb-4f35-a8d3-77eee15ef51f,manage visual communications,skill/competence,cross-sector
50f5e41d-7ce3-481b-aed7-ee9484545bc4,http://data.europa.eu/esco/skill/50f5e41d-7ce3-481b-aed7-ee9484545bc4,facilities management in the organisation,knowledge,sector-specific
510dc744-330b-42f0-ad67-ef865df9e772,http://data.europa.eu/esco/skill/510dc744-330b-42f0-ad67-ef865df9e772,review insurance process,skill/competence,sector-specific
5133ed7b-0785-4c28-825d-1dcf518c4b5b,http://data.europa.eu/esco/skill/5133ed7b-0785-4c28-825d-1dcf518c4b5b,align components,skill/competence,cross-sector
51586df8-1c46-4b47-8583-773cb63bf00b,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,R,knowledge,sector-specific
517f678e-001b-4985-acb4-9edc3500d74c,http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c,develop training programmes,skill/competence,sector-specific
518dc04d-092d-4fa1-bd82-88b7a9278ef7,http://data.europa.eu/esco/skill/518dc04d-092d-4fa1-bd82-88b7a9278ef7,manage intellectual property rights,skill/competence,sector-specific
5195eebc-f400-467c-97a3-6f9fbf136169,http://data.europa.eu/esco/skill/5195eebc-f400-467c-97a3-6f9fbf136169,geothermal energy,knowledge,sector-specific
519b3949-b711-4a08-a395-a4bd068f9fa2,http://data.europa.eu/esco/skill/519b3949-b711-4a08-a395-a4bd068f9fa2,safety regulations for warehouses,knowledge,sector-specific
51b18096-85e6-425b-bb15-03a74eeda0dc,http://data.europa.eu/esco/skill/51b18096-85e6-425b-bb15-03a74eeda0dc,identify market requirements for ICT documentation,skill/competence,occupation-specific
5233e3f4-904a-4f68-9327-707f11d93374,http://data.europa.eu/esco/skill/5233e3f4-904a-4f68-9327-707f11d93374,design digital call to action,skill/competence,occupation-specific
5284ecee-93dd-4145-a3c0-584af836c69e,http://data.europa.eu/esco/skill/5284ecee-93dd-4145-a3c0-584af836c69e,use e-tourism platforms,skill/competence,sector-specific
52b38e90-3d05-4042-a9e2-d19dec8dd7c1,http://data.europa.eu/esco/skill/52b38e90-3d05-4042-a9e2-d19dec8dd7c1,test hardware,skill/competence,cross-sector
52cf3037-ab53-4806-85ed-7fd21ea7f6a1,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,knowledge,sector-specific
52e3507b-1cad-409f-9146-3c5e2afe7df9,http://data.europa.eu/esco/skill/52e3507b-1cad-409f-9146-3c5e2afe7df9,manage online communications,skill/competence,sector-specific
52e53619-fa77-4f72-b237-5e4aae784dc2,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2,financial management,knowledge,cross-sector
52f6fca4-1ab6-4588-983d-15a278148961,http://data.europa.eu/esco/skill/52f6fca4-1ab6-4588-983d-15a278148961,administer multi-modal logistics,skill/competence,cross-sector
5303169c-75d6-4751-9136-a4b88343388c,http://data.europa.eu/esco/skill/5303169c-75d6-4751-9136-a4b88343388c,social media management,knowledge,cross-sector
530d8e4d-3618-4300-b8c3-6ffa8bf68cfb,http://data.europa.eu/esco/skill/530d8e4d-3618-4300-b8c3-6ffa8bf68cfb,stay up-to-date with current events,skill/competence,cross-sector
53103efa-a525-4a5b-81e5-282c4331e72c,http://data.europa.eu/esco/skill/53103efa-a525-4a5b-81e5-282c4331e72c,programme work according to incoming orders,skill/competence,sector-specific
53141450-2fa9-4890-a64e-7ffd4e1144be,http://data.europa.eu/esco/skill/53141450-2fa9-4890-a64e-7ffd4e1144be,use electronic health records management system,skill/competence,sector-specific
5330b70e-16f5-43a7-a6de-18fd6a4bd063,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063,public relations,knowledge,cross-sector
53456d90-8c0d-4bd2-9f1b-312619b6e2a6,http://data.europa.eu/esco/skill/53456d90-8c0d-4bd2-9f1b-312619b6e2a6,hardware testing methods,knowledge,cross-sector
53780150-1581-4ae6-b435-34068c172caf,http://data.europa.eu/esco/skill/53780150-1581-4ae6-b435-34068c172caf,Vyper,knowledge,sector-specific
53815c73-d352-4d4d-92cb-fb7020cbd8e6,http://data.europa.eu/esco/skill/53815c73-d352-4d4d-92cb-fb7020cbd8e6,carry out inventory control accuracy,skill/competence,sector-specific
539d758d-8625-4b82-bad1-71cddead2a48,http://data.europa.eu/esco/skill/539d758d-8625-4b82-bad1-71cddead2a48,assist in loan applications,skill/competence,cross-sector
53cc0cc2-a9ce-4803-ae55-3cc0d7a5fc2c,http://data.europa.eu/esco/skill/53cc0cc2-a9ce-4803-ae55-3cc0d7a5fc2c,attend trade fairs,skill/competence,cross-sector
541561bc-510c-4a99-881c-2d8bf5a85462,http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,cross-sector
541cdc23-1eec-4520-81fc-3392eaf538ed,http://data.europa.eu/esco/skill/541cdc23-1eec-4520-81fc-3392eaf538ed,fraud detection,knowledge,cross-sector
542b09e0-b198-4a04-b0f8-6b07ccd80ae8,http://data.europa.eu/esco/skill/542b09e0-b198-4a04-b0f8-6b07ccd80ae8,check finished vehicles for quality control,skill/competence,occupation-specific
545c80e8-7ab2-42fe-af64-242211e94709,http://data.europa.eu/esco/skill/545c80e8-7ab2-42fe-af64-242211e94709,analyse network configuration and performance,skill/competence,sector-specific
54924a2c-daca-40d3-9716-4b38ceb04f38,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38,algorithms,knowledge,cross-sector
54971fec-1c2f-49c0-9396-2f0c9fa5c8c0,http://data.europa.eu/esco/skill/54971fec-1c2f-49c0-9396-2f0c9fa5c8c0,LAMS,knowledge,sector-specific
54ae8c54-2aad-46fc-bff2-9d44d0ec7a6e,http://data.europa.eu/esco/skill/54ae8c54-2aad-46fc-bff2-9d44d0ec7a6e,manage information access aids,skill/competence,sector-specific
54c9c155-9293-4329-8ed2-2e76e8b519d4,http://data.europa.eu/esco/skill/54c9c155-9293-4329-8ed2-2e76e8b519d4,define data quality criteria,skill/competence,sector-specific
54cdc5f2-8000-4ed8-9add-b55a4bf6c269,http://data.europa.eu/esco/skill/54cdc5f2-8000-4ed8-9add-b55a4bf6c269,develop employment policies,skill/competence,sector-specific
54d68400-9da3-4077-a7ee-52e68b390ef6,http://data.europa.eu/esco/skill/54d68400-9da3-4077-a7ee-52e68b390ef6,follow written instructions,skill/competence,cross-sector
54d774a3-de3b-4425-b0d7-c03bc99a0937,http://data.europa.eu/esco/skill/54d774a3-de3b-4425-b0d7-c03bc99a0937,set up cybersecurity training programmes,skill/competence,sector-specific
54e60889-c5cc-435f-8d6d-7aefb67e993a,http://data.europa.eu/esco/skill/54e60889-c5cc-435f-8d6d-7aefb67e993a,organise participation in local or international events,skill/competence,occupation-specific
550e2d00-bd89-4614-8e15-330ae5277af3,http://data.europa.eu/esco/skill/550e2d00-bd89-4614-8e15-330ae5277af3,assess candidates,skill/competence,sector-specific
553ad092-b799-44c9-a94c-65a84fdc7526,http://data.europa.eu/esco/skill/553ad092-b799-44c9-a94c-65a84fdc7526,identify processes for re-engineering,skill/competence,cross-sector
553e1d2d-abf1-4b37-8ac4-c5c78a8edbc0,http://data.europa.eu/esco/skill/553e1d2d-abf1-4b37-8ac4-c5c78a8edbc0,proxy servers,knowledge,sector-specific
555343c3-e580-4b3d-82dc-51af4e1b3b75,http://data.europa.eu/esco/skill/555343c3-e580-4b3d-82dc-51af4e1b3b75,define energy profiles,skill/competence,sector-specific
555ee719-4bc2-49c9-82b2-c2c01bfe3637,http://data.europa.eu/esco/skill/555ee719-4bc2-49c9-82b2-c2c01bfe3637,oversee power equipment operation,skill/competence,sector-specific
556be6f4-225f-46a2-a795-d3d54d98c3f7,http://data.europa.eu/esco/skill/556be6f4-225f-46a2-a795-d3d54d98c3f7,conduct workplace audits,skill/competence,cross-sector
557d1221-0235-4a48-ada5-8fca73443627,http://data.europa.eu/esco/skill/557d1221-0235-4a48-ada5-8fca73443627,electronics principles,knowledge,sector-specific
557e9247-1a2d-4497-aa7f-0cded7768da1,http://data.europa.eu/esco/skill/557e9247-1a2d-4497-aa7f-0cded7768da1,Aircrack (penetration testing tool),knowledge,sector-specific
5592ab32-4e7a-4cda-8e64-ca36d5de8a10,http://data.europa.eu/esco/skill/5592ab32-4e7a-4cda-8e64-ca36d5de8a10,adapt to changing situations,skill/competence,cross-sector
55c16653-343c-4d02-a9de-7d8e864a4592,http://data.europa.eu/esco/skill/55c16653-343c-4d02-a9de-7d8e864a4592,Codenvy,knowledge,sector-specific
55e286cf-b8a0-40bd-9e87-276cbc0284b9,http://data.europa.eu/esco/skill/55e286cf-b8a0-40bd-9e87-276cbc0284b9,types of aircraft,knowledge,sector-specific
56042303-972b-41be-9310-58467599ff7e,http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e,analyse business processes,skill/competence,cross-sector
5608d5a0-6d5e-43b7-be37-616501729bb4,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4,artificial neural networks,knowledge,cross-sector
5609c548-8581-4a28-8afc-5f744868e9c7,http://data.europa.eu/esco/skill/5609c548-8581-4a28-8afc-5f744868e9c7,build rapport with people from different cultural backgrounds,skill/competence,sector-specific
561c2525-5bd8-4d86-8f45-820f4be7db93,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93,report test findings,skill/competence,cross-sector
5641a2af-9eb2-4209-9fc6-856f78f2d2f2,http://data.europa.eu/esco/skill/5641a2af-9eb2-4209-9fc6-856f78f2d2f2,pollution legislation,knowledge,sector-specific
56426cfa-6e92-4ed9-a632-f08849864588,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,review investment portfolios,skill/competence,cross-sector
56a10e3e-c9e7-4d39-b6f1-6013398fcb3a,http://data.europa.eu/esco/skill/56a10e3e-c9e7-4d39-b6f1-6013398fcb3a,use content management system software,skill/competence,cross-sector
56a13f47-ad7c-451f-81cf-e550107abc03,http://data.europa.eu/esco/skill/56a13f47-ad7c-451f-81cf-e550107abc03,electrical discharge,knowledge,cross-sector
56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,sector-specific
56ab5131-93a0-4ce3-b840-6413e687c307,http://data.europa.eu/esco/skill/56ab5131-93a0-4ce3-b840-6413e687c307,present legal arguments,skill/competence,cross-sector
56c59e98-f133-48ad-9d01-f357a8e2c218,http://data.europa.eu/esco/skill/56c59e98-f133-48ad-9d01-f357a8e2c218,estimate profitability,skill/competence,cross-sector
56ec6990-3e5b-475f-88e4-2c209f5625b3,http://data.europa.eu/esco/skill/56ec6990-3e5b-475f-88e4-2c209f5625b3,work with different target groups,skill/competence,sector-specific
56ff27ef-2565-45bf-a70c-f06d78d2a480,http://data.europa.eu/esco/skill/56ff27ef-2565-45bf-a70c-f06d78d2a480,create a financial plan,skill/competence,cross-sector
