project_domain,project_type,project_complexity,project_criticality,role_required,team_size_required,estimated_hours,deadline_days,priority,skill_match_pct,critical_skill_match_pct,skill_level_match_pct,experience_match_pct,domain_match,role_match,critical_project_experience,performance_score,current_workload_pct,availability_pct,reliability_score,collaboration_score,project_success,task_start_date
Education,Fraud Detection,Moderate,Medium,ML Engineer,3,149.0,31,High,75.0,100.0,50.0,100.0,0,0,4,2,39.13,67.59,39.3,57.0,0,2022-02-07
Insurance,Database Migration,Moderate,Medium,Solution Architect,8,150.1,41,Medium,0.0,0.0,0.0,100.0,0,0,4,2,26.21,81.26,42.3,45.3,0,2022-02-07
Insurance,Database Migration,Moderate,Medium,Solution Architect,8,150.1,41,Medium,50.0,50.0,33.33,74.59,0,1,4,2,46.44,66.66,40.6,66.9,1,2022-02-07
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,20.0,16.67,0.0,14.55,0,0,2,2,29.59,72.0,24.1,56.3,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,70.0,66.67,50.0,52.86,0,1,2,4,64.34,44.16,61.2,80.0,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,40.0,33.33,0.0,77.59,0,0,0,1,18.72,85.07,43.1,50.4,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,50.0,66.67,0.0,82.93,1,0,1,1,26.4,74.65,32.9,50.8,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,40.0,50.0,10.0,80.02,1,1,3,2,68.64,43.28,56.3,49.6,0,2022-02-08
Education,Fraud Detection,Moderate,Medium,Business Analyst,5,161.3,49,Low,25.0,0.0,0.0,100.0,0,1,3,2,31.46,71.01,40.7,42.8,0,2022-02-08
Education,Fraud Detection,Moderate,Medium,Business Analyst,5,161.3,49,Low,25.0,100.0,25.0,70.57,0,1,0,2,18.37,87.36,36.1,46.0,0,2022-02-08
Education,Fraud Detection,Moderate,Medium,Business Analyst,5,161.3,49,Low,25.0,100.0,0.0,100.0,0,1,1,2,34.44,66.04,49.2,37.8,1,2022-02-08
Education,Fraud Detection,Moderate,Medium,Business Analyst,5,161.3,49,Low,100.0,100.0,100.0,100.0,0,0,4,2,34.64,65.98,27.7,58.8,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,60.0,66.67,10.0,70.81,1,1,0,2,5.62,93.89,42.9,53.3,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,0.0,0.0,0.0,49.47,0,1,2,1,29.57,76.52,23.6,36.0,0,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,40.0,50.0,30.0,100.0,1,0,11,5,41.57,61.88,74.5,76.1,1,2022-02-08
Media,Machine Learning,Critical,Critical,Data Engineer,9,388.0,124,High,30.0,16.67,20.0,62.56,1,0,1,4,26.8,85.79,71.7,54.6,0,2022-02-08
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,100.0,100.0,100.0,100.0,0,1,2,4,36.14,68.76,62.1,59.3,1,2022-02-09
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,33.33,0.0,33.33,100.0,0,0,5,5,40.07,61.98,71.1,79.9,1,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,0.0,0.0,0.0,100.0,0,0,4,1,41.01,66.1,29.2,52.9,0,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,33.33,40.0,22.22,100.0,1,1,4,1,41.02,66.55,27.1,43.3,0,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,66.67,80.0,66.67,100.0,1,0,2,5,28.86,77.88,83.8,88.8,1,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,50.0,0.0,50.0,100.0,0,0,0,4,57.29,48.37,66.0,76.9,1,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,33.33,40.0,22.22,100.0,0,1,1,3,23.41,81.1,50.4,62.8,0,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,66.67,80.0,44.44,84.14,1,0,0,4,34.47,77.39,64.7,63.6,0,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,0.0,0.0,0.0,100.0,0,0,2,3,10.67,84.62,52.8,59.5,0,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,66.67,80.0,22.22,100.0,0,0,3,2,26.97,82.39,49.3,50.8,0,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,66.67,80.0,33.33,100.0,0,0,1,5,25.65,74.7,61.7,74.2,1,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,0.0,0.0,0.0,100.0,0,0,5,1,34.64,70.27,44.1,54.4,0,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,50.0,0.0,50.0,39.58,0,0,0,4,26.59,75.93,53.3,76.1,1,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,100.0,100.0,100.0,52.77,0,0,2,3,17.22,84.88,48.2,55.9,1,2022-02-09
E-commerce,DevOps,Moderate,High,Software Engineer,6,220.6,74,Low,66.67,80.0,55.56,80.1,1,0,1,4,42.14,62.65,60.9,77.6,1,2022-02-09
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,66.67,100.0,66.67,100.0,0,0,0,2,45.32,63.71,36.9,47.3,1,2022-02-09
Media,Web Application,Moderate,Low,UI Developer,6,339.0,96,Low,0.0,0.0,0.0,100.0,0,0,2,1,30.32,67.3,28.0,49.7,0,2022-02-09
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,33.33,0.0,33.33,86.11,1,0,1,1,15.92,80.24,30.0,53.2,0,2022-02-09
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,33.33,100.0,33.33,100.0,0,0,0,2,4.0,93.59,50.8,47.3,1,2022-02-09
FinTech,Database Migration,Moderate,High,Backend Developer,5,264.7,74,High,66.67,100.0,0.0,34.34,0,0,0,2,33.54,75.14,38.1,49.2,0,2022-02-09
Technology,Mobile Application,Basic,Low,Mobile Developer,6,39.5,10,Low,33.33,100.0,33.33,11.11,0,0,0,5,11.24,89.01,72.0,56.5,1,2022-02-09
FinTech,Database Migration,Moderate,High,Backend Developer,5,264.7,74,High,100.0,100.0,33.33,100.0,0,0,0,2,16.84,76.56,37.1,49.6,1,2022-02-09
FinTech,Database Migration,Moderate,High,Backend Developer,5,264.7,74,High,33.33,0.0,33.33,60.3,0,0,0,3,31.46,76.08,60.4,54.6,0,2022-02-09
FinTech,Database Migration,Moderate,High,Backend Developer,5,264.7,74,High,66.67,50.0,33.33,3.35,0,0,0,5,11.24,89.01,72.0,56.5,1,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,70.0,80.0,30.0,78.43,1,0,1,2,14.22,85.04,51.3,51.2,1,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,70.0,80.0,40.0,27.15,0,0,1,3,39.7,70.7,58.7,72.7,0,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,30.0,60.0,0.0,32.43,0,1,2,2,24.88,71.86,40.1,62.3,0,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,10.0,0.0,10.0,53.54,0,1,3,2,36.9,67.68,41.9,66.3,0,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,20.0,20.0,10.0,100.0,0,1,0,1,9.55,91.65,38.8,49.0,0,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,50.0,60.0,40.0,92.01,1,0,0,5,6.37,92.35,79.6,72.1,1,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,80.0,100.0,30.0,22.62,1,0,2,4,38.59,64.24,53.2,55.8,1,2022-02-09
FinTech,Database Migration,Moderate,High,Data Engineer,7,217.6,71,Medium,80.0,100.0,60.0,100.0,0,0,3,4,31.83,74.07,66.3,65.5,1,2022-02-09
FinTech,Database Migration,Moderate,High,Backend Developer,5,264.7,74,High,66.67,50.0,33.33,100.0,1,0,1,1,7.11,92.53,37.6,47.8,0,2022-02-09
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,55.56,100.0,55.56,100.0,1,1,5,5,33.71,70.7,66.3,49.0,1,2022-02-10
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,55.56,100.0,55.56,100.0,0,1,3,4,33.69,72.76,78.4,69.8,1,2022-02-10
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,44.44,100.0,22.22,94.83,0,0,2,2,33.69,72.82,44.1,63.0,1,2022-02-10
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,77.78,100.0,77.78,100.0,1,1,4,3,32.59,72.97,55.2,58.3,0,2022-02-10
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,55.56,100.0,55.56,86.21,0,1,0,5,11.97,88.97,62.4,73.2,1,2022-02-10
Banking,Monitoring,Basic,Low,Support Engineer,7,78.4,22,Low,55.56,100.0,55.56,100.0,1,1,7,1,45.13,63.47,38.2,49.7,0,2022-02-10
FinTech,Cloud Migration,Critical,Critical,Systems Administrator,4,453.1,174,High,87.5,100.0,37.5,72.93,1,0,4,2,31.09,70.73,37.5,62.6,0,2022-02-10
Manufacturing,Payment Systems,Moderate,High,Backend Developer,5,110.2,33,Medium,87.5,100.0,87.5,100.0,1,1,6,4,40.64,68.32,69.8,70.1,1,2022-02-10
Education,Web Application,Moderate,Medium,Software Engineer,5,111.4,26,Low,33.33,0.0,33.33,100.0,0,0,1,5,17.4,81.99,78.2,75.8,1,2022-02-10
Education,Web Application,Moderate,Medium,Software Engineer,5,111.4,26,Low,0.0,0.0,0.0,79.57,0,0,0,2,13.29,85.35,41.9,58.1,0,2022-02-10
Education,Web Application,Moderate,Medium,Software Engineer,5,111.4,26,Low,66.67,100.0,66.67,100.0,0,1,1,3,31.66,71.58,43.0,66.7,0,2022-02-10
Education,Web Application,Moderate,Medium,Software Engineer,5,111.4,26,Low,66.67,100.0,66.67,100.0,0,0,1,4,21.74,76.92,69.3,76.7,1,2022-02-10
FinTech,Cloud Migration,Critical,Critical,Systems Administrator,4,453.1,174,High,87.5,100.0,25.0,47.45,1,0,1,1,9.17,88.58,30.3,39.8,0,2022-02-10
FinTech,Cloud Migration,Critical,Critical,Systems Administrator,4,453.1,174,High,62.5,50.0,37.5,55.44,0,0,3,4,23.4,82.01,69.0,64.2,0,2022-02-10
FinTech,Cloud Migration,Critical,Critical,Systems Administrator,4,453.1,174,High,75.0,75.0,37.5,60.44,1,0,3,1,38.01,69.18,33.8,52.1,0,2022-02-10
Manufacturing,Payment Systems,Moderate,High,Backend Developer,5,110.2,33,Medium,37.5,0.0,37.5,100.0,0,1,2,4,44.76,62.39,64.8,74.7,0,2022-02-10
Manufacturing,Payment Systems,Moderate,High,Backend Developer,5,110.2,33,Medium,25.0,0.0,25.0,52.9,1,1,2,5,38.02,68.65,84.2,82.0,0,2022-02-10
Manufacturing,Payment Systems,Moderate,High,Backend Developer,5,110.2,33,Medium,62.5,75.0,0.0,100.0,1,1,0,1,7.3,89.45,37.7,60.9,0,2022-02-10
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,40.0,50.0,0.0,100.0,1,1,7,3,42.5,65.45,62.4,62.6,0,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,75.0,100.0,50.0,51.54,0,0,1,5,37.27,73.49,68.9,77.3,1,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,75.0,100.0,50.0,100.0,0,0,6,2,42.51,68.59,45.1,48.9,0,2022-02-11
Government,Monitoring,Basic,Low,Support Engineer,5,112.7,25,Medium,33.33,50.0,33.33,100.0,0,1,6,2,29.95,70.56,36.8,53.3,0,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,44.44,75.0,11.11,29.87,0,0,0,1,21.17,80.29,20.0,39.8,0,2022-02-11
Technology,UI/UX,Moderate,Low,Frontend Developer,3,103.9,21,Medium,20.0,0.0,20.0,76.27,0,0,4,4,20.2,77.19,55.9,57.8,1,2022-02-11
Technology,UI/UX,Moderate,Low,Frontend Developer,3,103.9,21,Medium,0.0,0.0,0.0,100.0,0,0,0,1,28.83,76.46,24.1,39.7,0,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,11.11,0.0,11.11,58.77,0,1,0,1,11.06,84.0,33.0,46.2,0,2022-02-11
Government,Testing/QA,Moderate,High,QA Engineer,2,133.6,35,Medium,14.29,25.0,0.0,66.77,0,0,4,2,32.59,79.85,39.3,42.9,0,2022-02-11
Government,Testing/QA,Moderate,High,QA Engineer,2,133.6,35,Medium,57.14,50.0,57.14,100.0,0,0,8,5,38.39,65.14,71.9,66.8,1,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,80.0,100.0,0.0,20.61,1,0,1,3,23.58,71.53,42.1,58.0,0,2022-02-11
Technology,UI/UX,Moderate,Low,Frontend Developer,3,103.9,21,Medium,20.0,50.0,10.0,100.0,0,0,1,2,27.16,73.03,37.8,44.8,0,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,100.0,100.0,0.0,100.0,1,0,3,1,5.99,86.39,37.2,51.6,1,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,25.0,0.0,25.0,98.55,0,0,2,5,17.05,83.02,78.9,78.3,0,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,75.0,100.0,50.0,100.0,0,0,1,1,26.38,76.5,51.1,34.4,0,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,57.14,50.0,28.57,100.0,1,1,0,1,7.12,94.54,34.9,40.6,0,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,14.29,50.0,14.29,81.61,1,0,1,1,18.15,80.22,26.4,43.4,0,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,80.0,100.0,0.0,64.53,1,0,3,2,26.39,78.51,47.9,52.6,0,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,40.0,25.0,40.0,73.75,1,1,3,4,20.95,80.74,66.2,66.8,1,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,62.5,50.0,62.5,100.0,0,0,0,1,14.25,87.6,29.9,52.8,0,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,50.0,50.0,50.0,100.0,0,0,1,4,29.77,69.98,55.9,71.2,0,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,62.5,50.0,62.5,100.0,0,0,4,3,25.83,80.43,54.5,57.5,1,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,80.0,100.0,20.0,93.28,1,0,0,3,25.48,84.78,62.4,59.8,0,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,28.57,0.0,28.57,100.0,1,0,7,3,36.69,73.26,46.9,50.3,1,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,50.0,100.0,25.0,53.35,1,1,7,4,75.42,40.94,67.8,72.0,1,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,0.0,0.0,0.0,27.2,0,0,0,1,14.8,88.22,36.2,53.2,0,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,42.86,0.0,28.57,100.0,0,0,0,4,4.0,89.12,57.0,73.8,1,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,100.0,100.0,80.0,91.11,1,0,5,5,24.71,79.15,79.2,69.2,1,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,11.11,25.0,0.0,100.0,0,0,9,2,36.13,74.03,48.3,49.9,0,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,11.11,25.0,0.0,43.35,0,1,3,2,17.78,80.44,37.7,61.7,0,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,33.33,25.0,33.33,100.0,1,0,1,2,21.18,84.52,37.5,53.8,0,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,0.0,0.0,0.0,24.4,0,1,1,2,30.53,73.31,34.0,51.4,0,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,75.0,100.0,50.0,100.0,1,0,8,3,31.44,73.92,58.2,73.0,1,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,75.0,100.0,50.0,100.0,1,0,0,5,24.33,75.41,72.9,82.7,1,2022-02-11
Manufacturing,Payment Systems,Moderate,High,Backend Developer,9,114.8,28,Urgent,25.0,0.0,25.0,100.0,0,1,1,5,9.73,87.51,90.2,89.9,0,2022-02-11
FinTech,Fraud Detection,Advanced,Low,Security Analyst,5,229.3,45,Urgent,14.29,50.0,14.29,62.85,0,0,5,3,28.63,70.29,51.1,71.0,0,2022-02-11
E-commerce,Dashboards,Critical,Critical,Frontend Developer,11,350.2,106,Urgent,60.0,75.0,20.0,22.23,0,0,2,4,30.51,72.47,58.0,57.6,0,2022-02-11
Government,Testing/QA,Moderate,High,Software Engineer,5,192.6,51,High,33.33,25.0,22.22,100.0,0,1,1,4,15.91,82.5,65.1,63.2,0,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,42.86,33.33,42.86,28.96,0,1,1,5,26.42,79.38,66.2,59.2,1,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,85.71,100.0,85.71,100.0,0,0,1,4,6.92,87.68,47.8,63.9,1,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,14.29,0.0,14.29,100.0,0,0,1,1,19.27,84.62,42.2,53.8,0,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,0.0,0.0,0.0,100.0,0,0,2,5,25.3,74.01,71.0,77.4,0,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,14.29,0.0,14.29,83.01,0,0,1,2,33.16,68.6,35.7,50.8,0,2022-02-11
Government,Monitoring,Basic,Low,Support Engineer,5,112.7,25,Medium,33.33,0.0,33.33,100.0,0,1,1,3,16.68,82.58,54.2,71.9,0,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,40.0,60.0,0.0,100.0,1,0,3,2,60.66,47.06,40.7,42.8,0,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,0.0,0.0,0.0,47.02,1,0,1,1,30.7,71.87,25.3,40.8,0,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,20.0,40.0,0.0,100.0,1,1,3,1,37.08,67.98,30.4,48.2,0,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,14.29,0.0,14.29,100.0,0,0,2,3,38.77,64.06,53.9,77.6,1,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,0.0,0.0,0.0,63.48,0,1,0,2,27.54,76.99,50.2,57.8,0,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,20.0,0.0,0.0,94.83,1,1,0,1,8.06,94.13,33.8,56.8,0,2022-02-11
Government,Monitoring,Basic,Low,Support Engineer,5,112.7,25,Medium,33.33,50.0,33.33,100.0,0,1,0,1,20.58,74.82,22.0,37.9,0,2022-02-11
Government,Monitoring,Basic,Low,Support Engineer,5,112.7,25,Medium,44.44,50.0,44.44,100.0,0,1,2,4,36.13,70.25,70.6,55.4,0,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,50.0,50.0,50.0,100.0,0,0,2,2,18.53,74.33,37.8,49.2,1,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,12.5,0.0,12.5,100.0,0,0,2,3,35.19,68.44,55.0,65.8,0,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,37.5,100.0,37.5,100.0,0,0,6,4,37.64,64.53,68.2,76.5,1,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,25.0,50.0,25.0,100.0,0,0,1,5,8.42,90.39,56.3,74.5,1,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,25.0,50.0,25.0,100.0,1,0,2,5,17.24,87.61,74.2,69.9,1,2022-02-11
Technology,Automation,Moderate,Critical,Integration Engineer,8,118.9,33,High,90.0,80.0,70.0,100.0,1,1,5,3,25.08,73.83,55.1,61.6,1,2022-02-11
Media,Enterprise Architecture,Basic,Low,Project Manager,7,147.6,24,Medium,0.0,0.0,0.0,100.0,1,0,3,1,13.29,78.59,20.0,51.1,0,2022-02-11
Government,Monitoring,Basic,Low,Support Engineer,5,112.7,25,Medium,33.33,50.0,22.22,60.1,0,1,0,2,14.06,84.3,20.0,61.9,1,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,25.0,0.0,25.0,100.0,0,0,2,2,33.16,76.68,36.9,38.2,0,2022-02-11
Insurance,Cloud Migration,Basic,Low,Systems Administrator,9,66.8,12,Low,12.5,50.0,12.5,100.0,0,1,3,5,30.71,75.47,83.6,89.7,1,2022-02-11
Retail,Dashboards,Moderate,Medium,Frontend Developer,5,118.9,34,High,60.0,100.0,40.0,39.12,0,0,3,3,23.79,78.56,42.7,60.2,1,2022-02-12
Insurance,Cloud Migration,Advanced,Low,Cloud Engineer,4,84.8,19,Low,0.0,0.0,0.0,100.0,0,0,5,4,29.77,76.88,69.1,54.0,0,2022-02-12
Insurance,Cloud Migration,Advanced,Low,Cloud Engineer,4,84.8,19,Low,42.86,100.0,42.86,22.18,0,1,0,2,15.37,88.24,34.0,51.8,0,2022-02-12
Insurance,Cloud Migration,Advanced,Low,Cloud Engineer,4,84.8,19,Low,28.57,0.0,28.57,100.0,0,0,7,3,44.94,60.57,50.6,57.1,0,2022-02-12
Insurance,Cloud Migration,Advanced,Low,Cloud Engineer,4,84.8,19,Low,28.57,0.0,28.57,59.73,0,1,2,3,7.86,89.31,69.7,86.7,1,2022-02-12
Retail,Dashboards,Moderate,Medium,Frontend Developer,5,118.9,34,High,20.0,100.0,20.0,100.0,0,1,1,5,14.04,83.28,75.8,71.0,1,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,25.0,33.33,25.0,100.0,0,0,10,5,39.71,70.48,79.2,58.6,1,2022-02-12
Retail,Dashboards,Moderate,Medium,Frontend Developer,5,118.9,34,High,20.0,0.0,20.0,23.85,0,0,0,3,4.31,94.0,58.5,52.5,1,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,12.5,0.0,0.0,100.0,0,1,0,1,14.43,87.16,24.5,28.7,0,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,25.0,0.0,25.0,26.63,0,1,1,2,27.35,82.34,47.5,63.3,0,2022-02-12
Insurance,Cloud Migration,Advanced,Low,Cloud Engineer,4,84.8,19,Low,28.57,0.0,28.57,89.59,0,0,1,2,33.51,73.08,41.9,51.7,0,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,37.5,33.33,25.0,100.0,0,0,2,4,15.18,89.44,60.9,73.0,1,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,75.0,66.67,75.0,100.0,0,0,6,4,27.14,77.21,70.0,70.6,1,2022-02-12
Retail,Dashboards,Moderate,Medium,UX Designer,5,134.3,40,Medium,25.0,33.33,0.0,96.15,0,0,3,2,36.51,62.57,30.9,38.4,0,2022-02-12
Retail,Dashboards,Moderate,Medium,Frontend Developer,5,118.9,34,High,20.0,0.0,20.0,83.02,0,1,1,4,17.43,84.34,69.8,73.3,0,2022-02-12
Government,API Development,Advanced,Medium,Integration Engineer,7,164.5,44,High,40.0,33.33,30.0,100.0,0,1,4,4,42.14,69.04,73.4,83.3,1,2022-02-13
Media,Enterprise Architecture,Advanced,Medium,Project Manager,6,236.3,49,Low,14.29,33.33,0.0,97.12,1,0,4,1,31.44,66.53,23.7,47.1,0,2022-02-13
FinTech,AI/NLP,Moderate,Medium,Technical Lead,4,136.6,39,Medium,50.0,100.0,25.0,33.44,0,1,3,3,54.33,53.52,42.7,60.2,1,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,20.0,50.0,0.0,100.0,0,0,3,3,26.03,79.6,47.9,52.6,0,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,20.0,0.0,20.0,100.0,0,0,1,4,24.56,85.38,60.4,66.0,1,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,40.0,0.0,40.0,100.0,0,1,1,4,12.54,86.44,70.1,68.0,1,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,20.0,0.0,20.0,100.0,0,1,3,5,28.65,77.91,74.1,69.3,1,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,60.0,100.0,40.0,100.0,0,0,0,1,5.81,88.58,23.9,49.8,1,2022-02-13
Government,Recommendation Systems,Basic,Medium,ML Engineer,4,138.3,38,Low,28.57,100.0,28.57,100.0,0,1,8,3,29.59,73.26,39.8,61.6,1,2022-02-13
Government,Recommendation Systems,Basic,Medium,ML Engineer,4,138.3,38,Low,57.14,100.0,57.14,100.0,0,1,3,4,65.71,49.93,67.0,71.7,1,2022-02-13
Government,Recommendation Systems,Basic,Medium,ML Engineer,4,138.3,38,Low,14.29,0.0,14.29,44.57,0,0,0,1,4.68,92.18,20.2,40.3,0,2022-02-13
Retail,AI/NLP,Basic,Medium,Data Scientist,10,77.8,15,High,80.0,100.0,80.0,100.0,1,0,0,5,25.48,80.91,81.8,73.5,1,2022-02-13
Telecom,Fraud Detection,Advanced,Medium,Business Analyst,9,109.2,27,Medium,28.57,33.33,14.29,100.0,0,0,0,2,20.43,81.55,39.1,32.3,0,2022-02-13
Telecom,Fraud Detection,Advanced,Medium,Business Analyst,9,109.2,27,Medium,71.43,66.67,71.43,34.43,0,0,5,4,46.44,62.96,56.6,77.9,1,2022-02-13
Telecom,Fraud Detection,Advanced,Medium,Business Analyst,9,109.2,27,Medium,57.14,33.33,14.29,33.0,0,0,0,1,21.34,82.84,32.6,49.7,0,2022-02-13
E-commerce,Digital Transformation,Basic,Medium,Project Manager,7,171.3,37,Medium,50.0,100.0,50.0,100.0,0,0,2,1,16.29,83.73,28.6,45.6,1,2022-02-13
