employee_id,Department,Job_Title,Years_At_Company,Education_Level,Performance_Score,Projects_Handled,esco_occupation,reliability_score,collaboration_score,critical_project_experience,capacity_week,baseline_load,esco_occupation_uri,isco_group,domain_experience,skill_count,assignments_in_dataset
45957,Operations,Technician,8,Bachelor,4,7,call centre quality auditor,65.3,65.7,0,37.84988452655889,0.12357142857142858,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,3341,E-commerce,29,0
51582,IT,Specialist,0,Bachelor,3,49,ICT security administrator,40.9,61.3,2,44.69284064665127,0.76,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529,Media|Retail|Telecom,32,14
73309,Engineering,Consultant,1,Master,1,10,ICT system integration consultant,25.4,50.7,0,41.0,0.27724489795918367,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,FinTech,23,4
8392,HR,Developer,1,Bachelor,3,3,corporate trainer,52.4,65.5,0,61.466512702078525,0.4086734693877551,http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e,2424,Education|Media,22,0
56875,Engineering,Manager,2,Bachelor,5,43,ICT research manager,75.6,85.7,5,57.08083140877598,0.8126530612244899,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6,1223,Energy|Logistics|Technology|Telecom,36,4
11399,Customer Support,Developer,4,Bachelor,5,1,ICT help desk agent,67.5,78.4,0,54.6189376443418,0.3112244897959184,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Education|Government|Healthcare|Logistics|Retail|Telecom,27,0
31067,Legal,Specialist,6,High School,2,25,data protection officer,34.4,56.0,1,66.46651270207852,0.7306122448979593,http://data.europa.eu/esco/occupation/1619d7f3-7d95-407c-a20e-47745bfcde73,2619,Banking|Education|FinTech|Healthcare|Insurance,31,2
33677,Customer Support,Technician,9,PhD,3,43,ICT help desk agent,58.2,48.4,8,48.54041570438799,0.7226530612244899,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Media|Retail|Telecom|Travel,28,0
23402,Sales,Technician,4,High School,5,46,sales processor,86.1,85.9,6,56.08083140877598,0.8313265306122449,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223,SaaS,25,1
62739,Marketing,Consultant,8,Bachelor,1,6,employer branding manager,27.4,49.8,2,55.77136258660508,0.4123469387755102,http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e,2431,E-commerce|Education,15,1
68152,Sales,Technician,6,Bachelor,3,12,sales processor,48.3,67.4,0,62.3094688221709,0.5846938775510204,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223,Government|Logistics,25,0
94268,Marketing,Analyst,6,High School,2,31,advertising media planner,46.5,60.2,2,48.0,0.6179591836734694,http://data.europa.eu/esco/occupation/b55718eb-e8ff-4485-8ad0-bbac32cbd77b,2431,E-commerce|Education|Media|Telecom,26,0
37750,IT,Analyst,3,High School,3,5,ICT system analyst,45.5,45.5,1,53.07852193995381,0.3711224489795919,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511,FinTech,45,5
51203,HR,Specialist,0,High School,3,35,recruitment consultant,43.8,66.0,0,49.00230946882217,0.6328571428571429,http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815,2423,E-commerce|Government|Logistics|SaaS,30,1
71048,Finance,Developer,2,Bachelor,2,3,database developer,31.9,54.1,0,62.6189376443418,0.4536734693877551,http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521,Banking|Manufacturing,58,10
94370,Operations,Manager,7,Master,1,37,ICT project manager,35.4,45.3,0,57.23325635103926,0.7753061224489797,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,Energy|Healthcare|Retail,37,3
94387,Operations,Analyst,4,High School,4,29,business analyst,41.2,76.4,0,50.46420323325635,0.5805102040816327,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Energy|Government|Healthcare|Insurance|Media|Technology,33,0
9322,IT,Specialist,2,Bachelor,2,7,ICT usability tester,36.7,63.7,2,43.0,0.2735714285714286,http://data.europa.eu/esco/occupation/5f50290d-f520-4a69-85c7-1390d2a4a8b6,2519,Education,23,9
4669,Engineering,Engineer,9,Master,4,29,embedded systems security engineer,73.9,58.3,3,33.61662817551963,0.3555102040816327,http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529,E-commerce|Energy|Logistics|Technology,35,12
9245,Engineering,Analyst,9,Bachelor,3,9,data analyst,50.4,56.3,1,46.3094688221709,0.3110204081632653,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,Energy|Healthcare|Logistics,48,6
63781,HR,Engineer,7,High School,4,49,ICT trainer,58.7,66.0,1,41.466512702078525,0.625,http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,2356,Education|Insurance|Technology,27,0
80996,Finance,Developer,3,Master,2,18,software developer,29.2,52.5,0,37.54272517321016,0.23204081632653062,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Government,43,4
92416,Operations,Manager,2,PhD,5,30,ICT project manager,73.9,76.5,3,44.15704387990762,0.486734693877551,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,Energy|Manufacturing|Technology,50,5
31603,IT,Analyst,3,High School,2,37,data analyst,33.0,44.4,2,44.84757505773672,0.6103061224489796,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,Banking,47,12
3686,IT,Technician,1,High School,1,9,ICT security technician,20.7,40.5,0,61.54041570438799,0.5360204081632653,http://data.europa.eu/esco/occupation/a44a1dc5-be08-4840-8bd5-770c4ac1ca6d,3512,Banking|FinTech|Media|Telecom,45,7
61091,Operations,Consultant,8,Bachelor,1,30,business analyst,31.1,30.0,2,38.54041570438799,0.42673469387755103,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Government|Healthcare|Technology,33,4
90801,Engineering,Engineer,5,Master,4,38,telecommunications engineer,70.6,62.6,3,49.61662817551963,0.696530612244898,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,Manufacturing|Technology,54,12
36650,Finance,Specialist,6,High School,1,23,public finance accountant,32.2,54.5,0,45.54041570438799,0.45316326530612244,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,2411,Government|SaaS,18,1
81333,IT,Consultant,5,Master,1,17,ICT research consultant,30.1,49.4,2,32.77136258660508,0.19081632653061228,http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,2511,E-commerce|Healthcare|Logistics|SaaS,49,3
51160,Engineering,Analyst,4,High School,1,20,data analyst,46.8,56.2,1,56.15473441108545,0.5994897959183674,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,FinTech|Healthcare,47,6
15612,Operations,Consultant,4,Master,4,49,marketing consultant,61.4,62.9,4,45.235565819861435,0.685,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc,2431,Education|Healthcare|Logistics|Retail,38,0
4911,Sales,Manager,1,Master,4,47,ICT business development manager,61.7,76.6,6,44.61662817551963,0.7225510204081633,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf,2434,Banking|SaaS,25,4
72813,Operations,Manager,0,Bachelor,4,0,industrial quality manager,65.6,53.7,0,55.92609699769053,0.33,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93,1321,Education|Energy|Logistics,35,1
52864,Engineering,Analyst,0,Bachelor,2,35,software analyst,29.0,62.5,1,60.23094688221709,0.8428571428571429,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512,SaaS|Technology,43,6
88174,Customer Support,Technician,5,Bachelor,3,1,ICT help desk agent,55.4,71.4,0,49.466512702078525,0.20622448979591837,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Retail,21,0
22772,Sales,Technician,6,Master,4,19,after-sales service technician,61.3,72.0,3,52.84988452655889,0.483265306122449,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433,Retail|SaaS,24,0
3573,Finance,Developer,8,Bachelor,4,17,software developer,64.1,56.4,0,53.311778290993075,0.4608163265306122,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Energy|Healthcare|Manufacturing|Retail,62,11
64484,IT,Manager,9,Bachelor,5,6,ICT project manager,83.5,56.6,1,33.69515011547344,0.0673469387755102,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525,1330,Media|Telecom|Travel,46,2
51769,Legal,Manager,8,Master,2,49,director of compliance and information security,52.9,46.3,7,41.3094688221709,0.685,http://data.europa.eu/esco/occupation/b1ed68f8-8d51-4bcc-8825-bd554859480f,1213,Banking|Government|Manufacturing,11,0
33678,Finance,Manager,0,High School,3,30,investment manager,44.7,61.5,4,52.54272517321016,0.591734693877551,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,2412,Banking|E-commerce|Insurance|Travel,31,1
68885,Operations,Specialist,3,High School,4,10,data quality specialist,49.0,63.7,1,54.15704387990762,0.4122448979591837,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519,Manufacturing|SaaS,29,5
63216,Engineering,Developer,5,High School,1,29,IoT developer,40.9,52.4,1,48.84757505773672,0.5805102040816327,http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,2512,Banking,16,2
60117,Legal,Manager,7,High School,4,42,contract manager,61.5,56.8,2,59.773672055427255,0.8314285714285715,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619,Government|Insurance,24,1
93482,Finance,Analyst,1,High School,1,48,securities analyst,37.3,39.9,2,62.46420323325635,0.9737755102040817,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2413,FinTech|Insurance|Logistics,24,4
26450,Operations,Consultant,7,Bachelor,1,34,business analyst,44.7,37.4,5,46.61662817551963,0.6066326530612246,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Healthcare|Manufacturing|Media,28,1
56741,Finance,Engineer,2,High School,5,12,data analyst,77.4,83.2,0,65.08083140877598,0.5846938775510204,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,FinTech,46,4
37765,IT,Technician,9,High School,2,1,ICT help desk agent,36.3,53.7,0,59.46189376443418,0.4462244897959184,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,3512,Education|Energy|Manufacturing|SaaS|Telecom,21,1
87736,Operations,Consultant,4,Bachelor,1,25,ICT consultant,31.3,46.0,0,39.773672055427255,0.3406122448979592,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511,Government|Logistics|Technology,20,0
42690,Legal,Engineer,5,Bachelor,1,3,contract engineer,30.9,40.6,0,39.0,0.16867346938775507,http://data.europa.eu/esco/occupation/836f0a96-7546-4003-9fc8-714fc79199d4,2149,Banking|Insurance|Manufacturing,19,4
41817,Sales,Manager,5,Bachelor,3,7,online sales channel manager,59.9,66.8,0,57.15704387990762,0.42357142857142854,http://data.europa.eu/esco/occupation/1dd7c3cb-2d58-4dad-ae15-c9081174ab7e,1221,FinTech|Media|SaaS|Telecom,19,1
33845,Customer Support,Engineer,5,High School,3,28,after-sales service technician,38.4,53.6,4,60.235565819861435,0.6742857142857144,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433,Government|Retail|Travel,19,0
43358,Sales,Manager,0,Bachelor,1,30,aftersales service manager,37.0,38.6,1,52.54041570438799,0.636734693877551,http://data.europa.eu/esco/occupation/a2ade835-81c2-452e-a4d8-a90348bbe378,1221,E-commerce|SaaS,9,0
80793,IT,Manager,4,High School,4,23,ICT help desk manager,66.6,79.5,3,40.38799076212471,0.34816326530612246,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512,E-commerce|Telecom,19,0
34489,Finance,Manager,3,Bachelor,1,35,financial controller,34.5,46.4,3,60.92609699769053,0.7978571428571428,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,2411,Banking|Energy|Government|Insurance|Telecom,20,1
18772,Customer Support,Manager,1,Bachelor,4,33,service manager,66.2,70.1,4,62.38799076212471,0.7904081632653062,http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94,1349,Insurance|Telecom,61,0
88092,Engineering,Developer,2,Bachelor,2,41,software developer,36.5,56.2,2,46.38568129330254,0.6852040816326531,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512,Education|Manufacturing,46,5
10196,IT,Consultant,3,Master,3,17,ICT system integration consultant,47.5,45.8,3,56.15704387990762,0.5208163265306123,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511,E-commerce|Logistics|Telecom,36,3
92080,IT,Consultant,2,Master,4,29,ICT research consultant,58.9,51.2,3,41.773672055427255,0.4155102040816327,http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,2511,FinTech|Insurance|Telecom,55,3
87729,Sales,Technician,8,Bachelor,4,33,after-sales service technician,61.5,64.0,0,52.61662817551963,0.6854081632653062,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d,2433,SaaS|Telecom,19,0
48726,Engineering,Analyst,3,Bachelor,1,20,ICT test analyst,29.2,34.1,0,51.08083140877598,0.46448979591836737,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519,Telecom,11,2
4757,Operations,Developer,0,Bachelor,1,5,system configurator,20.0,41.5,0,40.00230946882217,0.16112244897959183,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,Education|Logistics,35,10
59713,Sales,Consultant,8,Bachelor,2,13,ICT account manager,36.5,49.7,0,51.69284064665127,0.4609183673469388,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434,Logistics|SaaS,27,1
1177,Engineering,Technician,3,PhD,3,29,computer hardware repair technician,42.8,51.3,1,41.77136258660508,0.4605102040816327,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,7422,Telecom,32,0
70416,Operations,Consultant,3,Master,1,8,business analyst,33.6,45.4,0,39.69515011547344,0.17979591836734696,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,2421,Energy|Retail|SaaS,34,2
80603,Engineering,Manager,3,Bachelor,1,6,software architect,23.4,39.4,0,59.07852193995381,0.47234693877551026,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512,Media|SaaS|Technology|Travel,38,8
1128,Engineering,Technician,3,High School,4,4,computer hardware test technician,57.6,60.3,0,54.38799076212471,0.34489795918367344,http://data.europa.eu/esco/occupation/becbe3ca-e000-40c0-9f67-5c4035b930ea,3114,Logistics|Technology,31,0
8,Engineering,Engineer,9,Bachelor,2,46,embedded systems security engineer,42.7,40.1,6,43.61662817551963,0.6963265306122449,http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529,Energy|FinTech|Healthcare|SaaS,35,14
46426,IT,Manager,0,High School,4,45,ICT help desk manager,55.1,60.4,4,36.311778290993075,0.5201020408163266,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512,Retail,18,0
27541,IT,Specialist,9,High School,5,22,database administrator,68.5,63.9,6,38.6189376443418,0.3069387755102041,http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521,Banking|Logistics|Media|Technology|Telecom,46,14
83241,Marketing,Specialist,1,Master,4,36,web content manager,58.0,77.4,4,36.84757505773672,0.47908163265306125,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513,Education|Manufacturing,39,9
77443,Operations,Developer,6,Bachelor,4,28,system configurator,61.7,57.6,2,54.54041570438799,0.6442857142857144,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,Healthcare|Logistics|Manufacturing|Technology,49,10
3156,IT,Manager,0,High School,2,37,software manager,33.7,62.4,3,42.54272517321016,0.5203061224489797,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d,1330,Healthcare,30,2
35046,Finance,Specialist,4,Master,4,40,financial fraud examiner,62.4,54.3,2,60.54041570438799,0.8689795918367347,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,2411,E-commerce|Energy|Government,19,4
79601,IT,Consultant,6,Bachelor,3,9,cloud architect,50.7,58.5,0,58.77136258660508,0.4910204081632653,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512,Banking|FinTech|Insurance|Logistics|Manufacturing|Technology,10,3
56269,Engineering,Developer,8,High School,1,25,blockchain developer,29.4,53.4,2,55.54272517321016,0.5806122448979592,http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,2512,Energy|FinTech|Logistics|Telecom,44,6
6,IT,Manager,8,High School,3,31,ICT help desk manager,52.4,66.0,4,47.84757505773672,0.5879591836734694,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca,3512,Media|SaaS|Technology|Telecom,20,0
52803,Operations,Specialist,6,Master,4,41,ICT capacity planner,61.1,81.6,7,38.77136258660508,0.5502040816326531,http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,2523,Energy|Technology|Travel,32,14
91772,Sales,Technician,9,Master,4,44,sales processor,52.8,69.3,7,37.3094688221709,0.5688775510204082,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2,5223,FinTech|Government|Healthcare|Media|Retail|Travel,24,0
61775,IT,Engineer,2,Bachelor,2,10,artificial intelligence engineer,34.1,60.6,1,60.92609699769053,0.5172448979591837,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,2511,Banking|Manufacturing,54,14
23872,Finance,Manager,4,High School,4,36,financial manager,64.1,67.1,4,57.92609699769053,0.7640816326530613,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,1211,Government|Insurance|Media,61,7
7097,Finance,Manager,5,Master,2,18,corporate risk manager,43.5,49.2,3,38.235565819861435,0.23204081632653062,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,2412,Media|SaaS,31,0
47196,IT,Developer,0,Bachelor,3,46,web developer,28.8,61.7,1,33.54041570438799,0.5313265306122449,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513,Insurance|Telecom,56,5
62485,Operations,Technician,7,Bachelor,5,14,data entry supervisor,78.9,81.7,2,40.54041570438799,0.2771428571428572,http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe,3341,Education|Government|Retail,32,3
41370,Operations,Developer,2,High School,1,32,system configurator,20.0,44.1,0,63.6189376443418,0.7941836734693878,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522,Government|Retail,37,11
4461,Marketing,Analyst,5,Bachelor,5,20,data analyst,63.9,65.1,3,59.61662817551963,0.6444897959183673,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511,E-commerce|SaaS|Telecom,52,6
16022,Marketing,Consultant,8,Master,2,45,marketing consultant,45.2,42.4,4,55.69284064665127,0.8801020408163266,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc,2431,E-commerce|Retail|Technology,35,1
87873,IT,Developer,3,High School,5,15,mobile application developer,69.1,87.1,1,37.84988452655889,0.21336734693877552,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514,Banking|FinTech|Media|Telecom,58,8
61468,Finance,Specialist,6,Bachelor,4,29,financial markets back office administrator,68.0,67.1,1,47.92378752886836,0.5805102040816327,http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a,4312,FinTech|Insurance|Travel,18,4
93213,Marketing,Developer,2,Bachelor,5,27,web developer,81.4,64.9,0,39.54041570438799,0.4080612244897959,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513,E-commerce|Education|Telecom,58,7
